ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2018-11-14,9368.975221133873,-88.54996494506491,14398.43093595643,9368.975221133873,9368.975221133873,-2380.4700575172133,-2380.4700575172133,-2380.4700575172133,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,76.84810752223493,76.84810752223493,76.84810752223493,606.899127910239,606.899127910239,606.899127910239,0.0,0.0,0.0,6988.505163616659
2018-11-15,9360.37274938119,-107.7173574697808,14257.955755615903,9360.37274938119,9360.37274938119,-2413.4691210301817,-2413.4691210301817,-2413.4691210301817,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-15.361680913442807,-15.361680913442807,-15.361680913442807,666.1098528329486,666.1098528329486,666.1098528329486,0.0,0.0,0.0,6946.903628351008
2018-11-16,9351.770277628506,-99.15506417656772,13968.318848411156,9351.770277628506,9351.770277628506,-2352.3376480747474,-2352.3376480747474,-2352.3376480747474,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-12.273602211768313,-12.273602211768313,-12.273602211768313,724.1532470867083,724.1532470867083,724.1532470867083,0.0,0.0,0.0,6999.4326295537585
2018-11-17,9343.167805875824,365.7991654016842,13844.404727873847,9343.167805875824,9343.167805875824,-2301.033071701282,-2301.033071701282,-2301.033071701282,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-18.014958123770455,-18.014958123770455,-18.014958123770455,781.1991793721756,781.1991793721756,781.1991793721756,0.0,0.0,0.0,7042.134734174542
2018-11-18,9334.56533412314,-84.00978766725174,14298.912015021351,9334.56533412314,9334.56533412314,-2260.999380337324,-2260.999380337324,-2260.999380337324,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-34.10832730312937,-34.10832730312937,-34.10832730312937,837.3262399154925,837.3262399154925,837.3262399154925,0.0,0.0,0.0,7073.5659537858155
2018-11-19,9325.962862370458,35.57148544101646,14185.821200530538,9325.962862370458,9325.962862370458,-2142.5673972227323,-2142.5673972227323,-2142.5673972227323,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,29.131018962809286,29.131018962809286,29.131018962809286,892.5188767641456,892.5188767641456,892.5188767641456,0.0,0.0,0.0,7183.395465147725
2018-11-20,9317.360390617774,208.38580709081674,13587.166569038933,9317.360390617774,9317.360390617774,-2143.7698315199373,-2143.7698315199373,-2143.7698315199373,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-26.22055793300925,-26.22055793300925,-26.22055793300925,946.6680193627594,946.6680193627594,946.6680193627594,0.0,0.0,0.0,7173.590559097836
2018-11-21,9308.75791886509,110.00085438223502,14110.215718982497,9308.75791886509,9308.75791886509,-1987.7939594440008,-1987.7939594440008,-1987.7939594440008,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,76.848107522321,76.848107522321,76.848107522321,999.5752259833653,999.5752259833653,999.5752259833653,0.0,0.0,0.0,7320.963959421089
2018-11-22,9300.155447112407,-272.53161079079405,14403.106503673142,9300.155447112407,9300.155447112407,-2028.6186969957153,-2028.6186969957153,-2028.6186969957153,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-15.361680913113767,-15.361680913113767,-15.361680913113767,1050.960276867086,1050.960276867086,1050.960276867086,0.0,0.0,0.0,7271.536750116692
2018-11-23,9291.552975359726,390.72820931828863,14740.069403091507,9291.552975359726,9291.552975359726,-1976.0188746214128,-1976.0188746214128,-1976.0188746214128,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-12.273602212097455,-12.273602212097455,-12.273602212097455,1100.472020540372,1100.472020540372,1100.472020540372,0.0,0.0,0.0,7315.534100738313
2018-11-24,9282.95050360704,123.65346493939757,14997.799668038644,9282.95050360704,9282.95050360704,-1934.5300807389012,-1934.5300807389012,-1934.5300807389012,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-18.014958123690338,-18.014958123690338,-18.014958123690338,1147.7021703344762,1147.7021703344762,1147.7021703344762,0.0,0.0,0.0,7348.420422868139
2018-11-25,9274.348031854359,-304.3958246765355,14257.639438504677,9274.348031854359,9274.348031854359,-1906.1239749942845,-1906.1239749942845,-1906.1239749942845,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-34.10832730318239,-34.10832730318239,-34.10832730318239,1192.201645258585,1192.201645258585,1192.201645258585,0.0,0.0,0.0,7368.224056860075
2018-11-26,9265.745560101675,-25.67676899342599,14223.185354874871,9265.745560101675,9265.745560101675,-1801.5873165492055,-1801.5873165492055,-1801.5873165492055,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,29.1310189626975,29.1310189626975,29.1310189626975,1233.4989574377844,1233.4989574377844,1233.4989574377844,0.0,0.0,0.0,7464.15824355247
2018-11-27,9257.143088348992,353.1167444976485,14332.70178438943,9257.143088348992,9257.143088348992,-1819.3177804161915,-1819.3177804161915,-1819.3177804161915,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-26.22055793303221,-26.22055793303221,-26.22055793303221,1271.1200704665282,1271.1200704665282,1271.1200704665282,0.0,0.0,0.0,7437.825307932801
2018-11-28,9248.540616596307,716.5561220342679,14607.744685374966,9248.540616596307,9248.540616596307,-1682.7600934862032,-1682.7600934862032,-1682.7600934862032,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,76.84810752229367,76.84810752229367,76.84810752229367,1304.6090919411904,1304.6090919411904,1304.6090919411904,0.0,0.0,0.0,7565.780523110104
2018-11-29,9239.938144843627,421.89221215417706,14980.821961584466,9239.938144843627,9239.938144843627,-1746.02985247263,-1746.02985247263,-1746.02985247263,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-15.361680913317445,-15.361680913317445,-15.361680913317445,1333.5491213903745,1333.5491213903745,1333.5491213903745,0.0,0.0,0.0,7493.9082923709975
2018-11-30,9231.335673090942,661.211224353195,15047.725088059717,9231.335673090942,9231.335673090942,-1718.9083416724332,-1718.9083416724332,-1718.9083416724332,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-12.273602212136465,-12.273602212136465,-12.273602212136465,1357.5825534893906,1357.5825534893906,1357.5825534893906,0.0,0.0,0.0,7512.427331418508
2018-12-01,9222.733201338258,700.4633325464924,14216.060740389581,9222.733201338258,9222.733201338258,-1705.802114167842,-1705.802114167842,-1705.802114167842,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-18.014958123610217,-18.014958123610217,-18.014958123610217,1376.4301369054554,1376.4301369054554,1376.4301369054554,0.0,0.0,0.0,7516.9310871704165
2018-12-02,9214.130729585575,419.0183587729389,14526.918340025297,9214.130729585575,9214.130729585575,-1708.4175084875192,-1708.4175084875192,-1708.4175084875192,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-34.10832730298334,-34.10832730298334,-34.10832730298334,1389.9081117651515,1389.9081117651515,1389.9081117651515,0.0,0.0,0.0,7505.713221098056
2018-12-03,9205.528257832893,-33.91531877847,14157.53827365302,9205.528257832893,9205.528257832893,-1637.1434806766604,-1637.1434806766604,-1637.1434806766604,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,29.131018962874084,29.131018962874084,29.131018962874084,1397.9427933101529,1397.9427933101529,1397.9427933101529,0.0,0.0,0.0,7568.384777156233
2018-12-04,9196.925786080206,739.8690171243812,14588.6326555903,9196.925786080206,9196.925786080206,-1689.855816055766,-1689.855816055766,-1689.855816055766,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-26.220557933038176,-26.220557933038176,-26.220557933038176,1400.5820348269597,1400.5820348269597,1400.5820348269597,0.0,0.0,0.0,7507.06997002444
2018-12-05,9188.323330036237,462.2058490761955,14825.682060795261,9188.323330036237,9188.323330036237,-1589.366097628036,-1589.366097628036,-1589.366097628036,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,76.84810752227004,76.84810752227004,76.84810752227004,1398.0030877993813,1398.0030877993813,1398.0030877993813,0.0,0.0,0.0,7598.957232408201
2018-12-06,9179.720873992268,-545.6673447095026,14602.107027828213,9179.720873992268,9179.720873992268,-1689.0624947012552,-1689.0624947012552,-1689.0624947012552,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-15.36168091329923,-15.36168091329923,-15.36168091329923,1390.516479161731,1390.516479161731,1390.516479161731,0.0,0.0,0.0,7490.658379291013
2018-12-07,9171.118417948297,303.77786333197747,14050.450302525916,9171.118417948297,9171.118417948297,-1697.925253440625,-1697.925253440625,-1697.925253440625,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-12.273602212217927,-12.273602212217927,-12.273602212217927,1378.5656417212804,1378.5656417212804,1378.5656417212804,0.0,0.0,0.0,7473.193164507672
2018-12-08,9162.51596190433,541.3472620479847,14760.691411622402,9162.51596190433,9162.51596190433,-1719.5100901072715,-1719.5100901072715,-1719.5100901072715,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-18.014958123863,-18.014958123863,-18.014958123863,1362.7221609662788,1362.7221609662788,1362.7221609662788,0.0,0.0,0.0,7443.005871797059
2018-12-09,9153.913505860359,435.19317883458973,14688.840625988965,9153.913505860359,9153.913505860359,-1754.6489844020227,-1754.6489844020227,-1754.6489844020227,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-34.10832730304837,-34.10832730304837,-34.10832730304837,1343.6766358507132,1343.6766358507132,1343.6766358507132,0.0,0.0,0.0,7399.264521458336
2018-12-10,9145.311049816388,515.3738559807678,15028.480051152808,9145.311049816388,9145.311049816388,-1712.8609851896156,-1712.8609851896156,-1712.8609851896156,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,29.131018962762298,29.131018962762298,29.131018962762298,1322.2252887973093,1322.2252887973093,1322.2252887973093,0.0,0.0,0.0,7432.4500646267725
2018-12-11,9136.708593772419,831.2026439108885,14262.40088151961,9136.708593772419,9136.708593772419,-1791.1852540002828,-1791.1852540002828,-1791.1852540002828,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-26.22055793299572,-26.22055793299572,-26.22055793299572,1299.2525968824004,1299.2525968824004,1299.2525968824004,0.0,0.0,0.0,7345.523339772136
2018-12-12,9128.10613772845,344.45545367591086,14730.208491962117,9128.10613772845,9128.10613772845,-1711.658837640765,-1711.658837640765,-1711.658837640765,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,76.8481075222464,76.8481075222464,76.8481075222464,1275.7103477866758,1275.7103477866758,1275.7103477866758,0.0,0.0,0.0,7416.447300087684
2018-12-13,9119.503681684479,490.8289559667854,14114.80313325039,9119.503681684479,9119.503681684479,-1826.9853274086365,-1826.9853274086365,-1826.9853274086365,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-15.361680913502907,-15.361680913502907,-15.361680913502907,1252.593646454554,1252.593646454554,1252.593646454554,0.0,0.0,0.0,7292.518354275842
2018-12-14,9110.90122564051,134.46338983568725,14304.439661343362,9110.90122564051,9110.90122564051,-1845.5763875526945,-1845.5763875526945,-1845.5763875526945,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-12.273602211966814,-12.273602211966814,-12.273602211966814,1230.9145076089596,1230.9145076089596,1230.9145076089596,0.0,0.0,0.0,7265.324838087815
2018-12-15,9102.29876959654,332.7453993877247,14303.475943918089,9102.29876959654,9102.29876959654,-1870.558489371814,-1870.558489371814,-1870.558489371814,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-18.014958123481986,-18.014958123481986,-18.014958123481986,1211.6737617013555,1211.6737617013555,1211.6737617013555,0.0,0.0,0.0,7231.740280224726
2018-12-16,9093.69631355257,-49.04827905715547,14164.835225109211,9093.69631355257,9093.69631355257,-1902.493545843772,-1902.493545843772,-1902.493545843772,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-34.10832730310139,-34.10832730310139,-34.10832730310139,1195.832074409017,1195.832074409017,1195.832074409017,0.0,0.0,0.0,7191.202767708797
2018-12-17,9085.093857508598,1082.3191633751883,13964.807455074022,9085.093857508598,9085.093857508598,-1850.8053441871778,-1850.8053441871778,-1850.8053441871778,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,29.131018962938878,29.131018962938878,29.131018962938878,1184.2809297995707,1184.2809297995707,1184.2809297995707,0.0,0.0,0.0,7234.28851332142
2018-12-18,9076.49140146463,838.4996255590747,14188.542341116852,9076.49140146463,9076.49140146463,-1912.6233980695476,-1912.6233980695476,-1912.6233980695476,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-26.220557932977478,-26.220557932977478,-26.220557932977478,1177.8144528131172,1177.8144528131172,1177.8144528131172,0.0,0.0,0.0,7163.868003395081
2018-12-19,9067.88894542066,-217.1022385256965,14210.139762561495,9067.88894542066,9067.88894542066,-1810.2662389515747,-1810.2662389515747,-1810.2662389515747,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,76.8481075223288,76.8481075223288,76.8481075223288,1177.102946475784,1177.102946475784,1177.102946475784,0.0,0.0,0.0,7257.622706469086
2018-12-20,9059.286489376691,-94.39338489619831,14519.877499817156,9059.286489376691,9059.286489376691,-1896.9099811143894,-1896.9099811143894,-1896.9099811143894,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-15.361680913395757,-15.361680913395757,-15.361680913395757,1182.6689927486937,1182.6689927486937,1182.6689927486937,0.0,0.0,0.0,7162.376508262301
2018-12-21,9050.684033332722,448.45484005975254,14285.467122632543,9050.684033332722,9050.684033332722,-1881.6239817889398,-1881.6239817889398,-1881.6239817889398,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-12.273602211758146,-12.273602211758146,-12.273602211758146,1194.8669133725057,1194.8669133725057,1194.8669133725057,0.0,0.0,0.0,7169.060051543782
2018-12-22,9042.081577288753,599.5832059462025,13870.343150524148,9042.081577288753,9042.081577288753,-1868.3659415240272,-1868.3659415240272,-1868.3659415240272,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-18.014958123702772,-18.014958123702772,-18.014958123702772,1213.866309549363,1213.866309549363,1213.866309549363,0.0,0.0,0.0,7173.715635764725
2018-12-23,9033.479121244782,474.901917512883,14107.56507833783,9033.479121244782,9033.479121244782,-1858.6853216695065,-1858.6853216695065,-1858.6853216695065,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-34.10832730315441,-34.10832730315441,-34.10832730315441,1239.6402985833354,1239.6402985833354,1239.6402985833354,0.0,0.0,0.0,7174.793799575275
2018-12-24,9024.87666520081,465.7445709088662,14300.08660612859,9024.87666520081,9024.87666520081,-1763.1273297536486,-1763.1273297536486,-1763.1273297536486,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,29.131018962808817,29.131018962808817,29.131018962808817,1271.9589442332299,1271.9589442332299,1271.9589442332299,0.0,0.0,0.0,7261.749335447163
2018-12-25,9016.274209156842,353.912936177709,14673.11050871752,9016.274209156842,9016.274209156842,-1780.0496122241602,-1780.0496122241602,-1780.0496122241602,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-26.220557933000443,-26.220557933000443,-26.220557933000443,1310.3882386585278,1310.3882386585278,1310.3882386585278,0.0,0.0,0.0,7236.224596932681
2018-12-26,9007.671753112872,312.768445201073,14535.8897309818,9007.671753112872,9007.671753112872,-1633.0743441772183,-1633.0743441772183,-1633.0743441772183,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,76.84810752219545,76.84810752219545,76.84810752219545,1354.2948412502737,1354.2948412502737,1354.2948412502737,0.0,0.0,0.0,7374.597408935654
2018-12-27,8999.069297068902,-50.743225972610105,15051.51805751785,8999.069297068902,8999.069297068902,-1676.7223563419097,-1676.7223563419097,-1676.7223563419097,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-15.361680913377542,-15.361680913377542,-15.361680913377542,1402.8566175211554,1402.8566175211554,1402.8566175211554,0.0,0.0,0.0,7322.346940726991
2018-12-28,8990.46684102493,81.99228391355409,14255.788225646156,8990.46684102493,8990.46684102493,-1621.4120409722004,-1621.4120409722004,-1621.4120409722004,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-12.273602212129735,-12.273602212129735,-12.273602212129735,1455.0788541896168,1455.0788541896168,1455.0788541896168,0.0,0.0,0.0,7369.054800052731
2018-12-29,8981.864384980961,101.69644033894537,14477.2394923895,8981.864384980961,8981.864384980961,-1572.4163916763264,-1572.4163916763264,-1572.4163916763264,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-18.014958123622648,-18.014958123622648,-18.014958123622648,1509.8158593969838,1509.8158593969838,1509.8158593969838,0.0,0.0,0.0,7409.447993304635
2018-12-30,8973.261928936992,179.2084907160177,14634.386275832716,8973.261928936992,8973.261928936992,-1532.528125694968,-1532.528125694968,-1532.528125694968,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-34.10832730296737,-34.10832730296737,-34.10832730296737,1565.797494557687,1565.797494557687,1565.797494557687,0.0,0.0,0.0,7440.733803242025
2018-12-31,8964.659472893021,359.93454918237416,14474.860382951692,8964.659472893021,8964.659472893021,-1413.4262425185098,-1413.4262425185098,-1413.4262425185098,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,29.13101896285036,29.13101896285036,29.13101896285036,1621.6600314683271,1621.6600314683271,1621.6600314683271,0.0,0.0,0.0,7551.233230374512
2019-01-01,8956.057016849052,772.3015206233316,14548.057889551337,8956.057016849052,8956.057016849052,-1414.4572612699803,-1414.4572612699803,-1414.4572612699803,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-26.220557932957984,-26.220557932957984,-26.220557932957984,1675.9805896126652,1675.9805896126652,1675.9805896126652,0.0,0.0,0.0,7541.599755579072
2019-01-02,8947.454560805083,467.8343714839147,14740.505646477897,8947.454560805083,8947.454560805083,-1260.0548970174275,-1260.0548970174275,-1260.0548970174275,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,76.84810752228151,76.84810752228151,76.84810752228151,1727.3142884099786,1727.3142884099786,1727.3142884099786,0.0,0.0,0.0,7687.399663787655
